answers_keys_json,board_id,columns_json,date,grid_id,rows_json
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",518,"[{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2},{""id"":""ending_letter"",""name"":""Ends with letter D"",""variantId"":2},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}]",2025-09-06,518,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",519,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2025-09-07,519,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null},{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",520,"[{""id"":""top_20_tourism"",""name"":""Top 20 in annual tourist arrivals"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]",2025-09-08,520,"[{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",521,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 1 million km²"",""variantId"":7},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]",2025-09-09,521,"[{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",522,"[{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null},{""id"":""ending_letter"",""name"":""Ends with letter S"",""variantId"":9},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]",2025-09-10,522,"[{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4},{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",523,"[{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 50"",""variantId"":3},{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}]",2025-09-11,523,"[{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""continent"",""name"":""In North America"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",524,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]",2025-09-12,524,"[{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",525,"[{""id"":""top_20_tourism"",""name"":""Top 20 in annual tourist arrivals"",""variantId"":null},{""id"":""continent"",""name"":""In South America"",""variantId"":4},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}]",2025-09-13,525,"[{""id"":""same_sex_marriage_legal"",""name"":""Same-sex marriage legalised"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""color_on_flag"",""name"":""Flag with white"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",526,"[{""id"":""river_x_runs_through"",""name"":""Is part of the Nile River system"",""variantId"":0},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]",2025-09-14,526,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.7"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",527,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2},{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}]",2025-09-15,527,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",528,"[{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3},{""id"":""top_20_alcohol_consumption"",""name"":""Top 20 in alcohol consumption per capita"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2025-09-16,528,"[{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $40k"",""variantId"":4},{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",529,"[{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""size_under_x"",""name"":""Area less than 100,000 km²"",""variantId"":4},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.8"",""variantId"":8}]",2025-09-17,529,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 30 Olympic medals"",""variantId"":2},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",530,"[{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]",2025-09-18,530,"[{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",531,"[{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null},{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 60"",""variantId"":4},{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null}]",2025-09-19,531,"[{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 2,000 km"",""variantId"":3},{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3},{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",532,"[{""id"":""ending_letter"",""name"":""Ends with letter S"",""variantId"":9},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}]",2025-09-20,532,"[{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3},{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.75"",""variantId"":7}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",533,"[{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]",2025-09-21,533,"[{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5},{""id"":""color_on_flag"",""name"":""Flag with black"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",534,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]",2025-09-22,534,"[{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",535,"[{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $20k"",""variantId"":2},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}]",2025-09-23,535,"[{""id"":""touches_equator"",""name"":""Touches the Equator"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1},{""id"":""captial_population_under_x"",""name"":""Capital city population under 100k"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",536,"[{""id"":""top_20_world_hertitage_sites"",""name"":""Top 20 in number of World Heritage sites"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]",2025-09-24,536,"[{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",537,"[{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5},{""id"":""color_on_flag"",""name"":""Flag with red"",""variantId"":0},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}]",2025-09-25,537,"[{""id"":""top_20_oil_production"",""name"":""Top 20 in oil production"",""variantId"":null},{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",538,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 500k"",""variantId"":3},{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0},{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}]",2025-09-26,538,"[{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.9"",""variantId"":10},{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1},{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",539,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""color_on_flag"",""name"":""Flag with yellow"",""variantId"":2},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]",2025-09-27,539,"[{""id"":""top_20_alcohol_consumption"",""name"":""Top 20 in alcohol consumption per capita"",""variantId"":null},{""id"":""hosted_olympics"",""name"":""Has hosted the Olympics"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",540,"[{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]",2025-09-28,540,"[{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""top_20_oil_production"",""name"":""Top 20 in oil production"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",541,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 50"",""variantId"":3}]",2025-09-29,541,"[{""id"":""top_20_rail_size"",""name"":""Top 20 in rail transport network size"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",542,"[{""id"":""ending_letter"",""name"":""Ends with letter O"",""variantId"":7},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0},{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2}]",2025-09-30,542,"[{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1},{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",543,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""starting_letter"",""name"":""Starts with letter M"",""variantId"":10},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]",2025-10-01,543,"[{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",544,"[{""id"":""touches_eurasian_steppe"",""name"":""Touches the Eurasian Steppe"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3}]",2025-10-02,544,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3},{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",545,"[{""id"":""top_20_wheat_production"",""name"":""Top 20 in wheat production"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}]",2025-10-03,545,"[{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",546,"[{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]",2025-10-04,546,"[{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6},{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",547,"[{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null},{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}]",2025-10-05,547,"[{""id"":""continent"",""name"":""In Oceania"",""variantId"":6},{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 60"",""variantId"":4},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",548,"[{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null},{""id"":""bottom_20_population_density"",""name"":""Bottom 20 in population density"",""variantId"":null},{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5}]",2025-10-06,548,"[{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 1,000 km"",""variantId"":2},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",549,"[{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}]",2025-10-07,549,"[{""id"":""touches_sahara"",""name"":""Touches the Sahara Desert"",""variantId"":null},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""coastline_on_x"",""name"":""Coastline on the South Atlantic Ocean"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",550,"[{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}]",2025-10-08,550,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",551,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}]",2025-10-09,551,"[{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",552,"[{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5},{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 5-6 countries"",""variantId"":4}]",2025-10-10,552,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",553,"[{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6},{""id"":""river_x_runs_through"",""name"":""Is part of the Amazon River system"",""variantId"":1},{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}]",2025-10-11,553,"[{""id"":""continent"",""name"":""In South America"",""variantId"":4},{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",554,"[{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}]",2025-10-12,554,"[{""id"":""same_sex_marriage_legal"",""name"":""Same-sex marriage legalised"",""variantId"":null},{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",555,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null}]",2025-10-13,555,"[{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",556,"[{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0},{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]",2025-10-14,556,"[{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.75"",""variantId"":7},{""id"":""olympic_medals_over_x"",""name"":""More than 10 Olympic medals"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",557,"[{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0},{""id"":""top_20_world_hertitage_sites"",""name"":""Top 20 in number of World Heritage sites"",""variantId"":null}]",2025-10-15,557,"[{""id"":""color_on_flag"",""name"":""Flag with yellow"",""variantId"":2},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",558,"[{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3},{""id"":""river_x_runs_through"",""name"":""Is part of the Nile River system"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 5-6 countries"",""variantId"":4}]",2025-10-16,558,"[{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2},{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 40"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",559,"[{""id"":""coastline_on_x"",""name"":""Coastline on the South and East China Seas"",""variantId"":9},{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]",2025-10-17,559,"[{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]"
