board_id,axis,idx,prompt_id,variantId,name,prompt_json
577,row,0,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
577,row,1,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
577,row,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
577,col,0,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
577,col,1,official_language,2,French is an official language,"{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}"
577,col,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
578,row,0,olympic_medals_over_x,5,More than 100 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 100 Olympic medals"",""variantId"":5}"
578,row,1,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
578,row,2,coastline_on_x,0,Coastline on the Mediterranean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0}"
578,col,0,nuclear_power,,Produces nuclear power,"{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null}"
578,col,1,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
578,col,2,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
579,row,0,official_language,1,Spanish is an official language,"{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}"
579,row,1,gdp_per_capita_over_x,3,GDP per capita over $30k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}"
579,row,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
579,col,0,coastline_on_x,6,Coastline on the Caribbean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Caribbean Sea"",""variantId"":6}"
579,col,1,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
579,col,2,played_world_cup,,Has played in the Men's FIFA World Cup,"{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}"
580,row,0,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
580,row,1,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
580,row,2,size_over_x,5,"Area greater than 200,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}"
580,col,0,coastline_on_x,9,Coastline on the South and East China Seas,"{""id"":""coastline_on_x"",""name"":""Coastline on the South and East China Seas"",""variantId"":9}"
580,col,1,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
580,col,2,co2_emissions_per_capita_over_x,5,CO₂ emissions per capita over 5 tCO₂/year,"{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}"
581,row,0,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
581,row,1,coastline_length_under_x,2,"Has coastline, with length less than 1,000 km","{""id"":""coastline_length_under_x"",""name"":""Has coastline, with length less than 1,000 km"",""variantId"":2}"
581,row,2,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
581,col,0,capital_population_over_x,5,Capital city population over 2 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}"
581,col,1,cpi_under_x,2,Corruption Perceptions Index under 40,"{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 40"",""variantId"":2}"
581,col,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
582,row,0,top_20_population_density,,Top 20 in population density,"{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null}"
582,row,1,starting_letter,13,Starts with letter S,"{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13}"
582,row,2,50_plus_skyscrapers,,Has 50+ skyscrapers,"{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}"
582,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
582,col,1,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
582,col,2,color_on_flag,0,Flag with red,"{""id"":""color_on_flag"",""name"":""Flag with red"",""variantId"":0}"
583,row,0,population_under_x,3,Population under 5 million,"{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3}"
583,row,1,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
583,row,2,air_pollution_under_x,1,Air pollution under 10 μg/m³,"{""id"":""air_pollution_under_x"",""name"":""Air pollution under 10 μg/m³"",""variantId"":1}"
583,col,0,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
583,col,1,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
583,col,2,borders_x_to_y,1,Borders 2-3 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1}"
584,row,0,name_length,1,Name is 5 letters long,"{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1}"
584,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
584,row,2,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
584,col,0,captial_population_under_x,2,Capital city population under 200k,"{""id"":""captial_population_under_x"",""name"":""Capital city population under 200k"",""variantId"":2}"
584,col,1,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
584,col,2,hosted_world_cup,,Has hosted the Men's FIFA World Cup,"{""id"":""hosted_world_cup"",""name"":""Has hosted the Men's FIFA World Cup"",""variantId"":null}"
585,row,0,bottom_20_population_density,,Bottom 20 in population density,"{""id"":""bottom_20_population_density"",""name"":""Bottom 20 in population density"",""variantId"":null}"
585,row,1,flag_has_x_colors,2,Flag with only 4 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2}"
585,row,2,continent,4,In South America,"{""id"":""continent"",""name"":""In South America"",""variantId"":4}"
585,col,0,size_over_x,5,"Area greater than 200,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}"
585,col,1,hdi_over_x,7,Human Development Index over 0.75,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.75"",""variantId"":7}"
585,col,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
586,row,0,name_multiple_words,,Name consists of multiple words,"{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}"
586,row,1,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
586,row,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
586,col,0,population_over_x,4,Population over 10 million,"{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}"
586,col,1,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
586,col,2,gdp_per_capita_over_x,4,GDP per capita over $40k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $40k"",""variantId"":4}"
587,row,0,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
587,row,1,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
587,row,2,co2_emissions_per_capita_under_x,2,CO₂ emissions per capita under 2 tCO₂/year,"{""id"":""co2_emissions_per_capita_under_x"",""name"":""CO₂ emissions per capita under 2 tCO₂/year"",""variantId"":2}"
587,col,0,coastline_on_x,3,Coastline on the Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}"
587,col,1,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
587,col,2,name_start_end_same_letter,,Starts and ends with the same letter,"{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null}"
588,row,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
588,row,1,top_20_rail_size,,Top 20 in rail transport network size,"{""id"":""top_20_rail_size"",""name"":""Top 20 in rail transport network size"",""variantId"":null}"
588,row,2,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
588,col,0,coastline_on_x,3,Coastline on the Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}"
588,col,1,capital_population_over_x,5,Capital city population over 2 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}"
588,col,2,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
589,row,0,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
589,row,1,flag_has_x_colors,2,Flag with only 4 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2}"
589,row,2,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
589,col,0,touches_eurasian_steppe,,Touches the Eurasian Steppe,"{""id"":""touches_eurasian_steppe"",""name"":""Touches the Eurasian Steppe"",""variantId"":null}"
589,col,1,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
589,col,2,hdi_over_x,8,Human Development Index over 0.8,"{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.8"",""variantId"":8}"
590,row,0,top_20_world_hertitage_sites,,Top 20 in number of World Heritage sites,"{""id"":""top_20_world_hertitage_sites"",""name"":""Top 20 in number of World Heritage sites"",""variantId"":null}"
590,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
590,row,2,gdp_per_capita_over_x,3,GDP per capita over $30k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}"
590,col,0,size_over_x,5,"Area greater than 200,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}"
590,col,1,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
590,col,2,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
591,row,0,top_20_alcohol_consumption,,Top 20 in alcohol consumption per capita,"{""id"":""top_20_alcohol_consumption"",""name"":""Top 20 in alcohol consumption per capita"",""variantId"":null}"
591,row,1,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
591,row,2,borders_x_to_y,1,Borders 2-3 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1}"
591,col,0,olympic_medals_over_x,4,More than 50 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 50 Olympic medals"",""variantId"":4}"
591,col,1,in_eu,,Member of the European Union,"{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null}"
591,col,2,capital_population_over_x,4,Capital city population over 1 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}"
592,row,0,50_plus_skyscrapers,,Has 50+ skyscrapers,"{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}"
592,row,1,played_world_cup,,Has played in the Men's FIFA World Cup,"{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}"
592,row,2,size_over_x,5,"Area greater than 200,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 200,000 km²"",""variantId"":5}"
592,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
592,col,1,same_sex_marriage_legal,,Same-sex marriage legalised,"{""id"":""same_sex_marriage_legal"",""name"":""Same-sex marriage legalised"",""variantId"":null}"
592,col,2,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
593,row,0,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
593,row,1,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
593,row,2,ending_letter,0,Ends with letter A,"{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}"
593,col,0,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
593,col,1,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
593,col,2,hdi_under_x,4,Human Development Index under 0.6,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.6"",""variantId"":4}"
594,row,0,name_start_end_same_letter,,Starts and ends with the same letter,"{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null}"
594,row,1,coastline_on_x,2,Coastline on the Pacific Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Pacific Ocean"",""variantId"":2}"
594,row,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
594,col,0,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
594,col,1,size_over_x,4,"Area greater than 100,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4}"
594,col,2,cpi_over_x,2,Corruption Perceptions Index over 40,"{""id"":""cpi_over_x"",""name"":""Corruption Perceptions Index over 40"",""variantId"":2}"
595,row,0,captial_population_under_x,0,Capital city population under 50k,"{""id"":""captial_population_under_x"",""name"":""Capital city population under 50k"",""variantId"":0}"
595,row,1,official_language,1,Spanish is an official language,"{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}"
595,row,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
595,col,0,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
595,col,1,coastline_on_x,3,Coastline on the Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}"
595,col,2,ending_letter,0,Ends with letter A,"{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}"
596,row,0,hdi_under_x,4,Human Development Index under 0.6,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.6"",""variantId"":4}"
596,row,1,population_over_x,4,Population over 10 million,"{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}"
596,row,2,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
596,col,0,flag_has_x_or_more_colors,0,Flag with 5+ colors,"{""id"":""flag_has_x_or_more_colors"",""name"":""Flag with 5+ colors"",""variantId"":0}"
596,col,1,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
596,col,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
597,row,0,hosted_olympics,,Has hosted the Olympics,"{""id"":""hosted_olympics"",""name"":""Has hosted the Olympics"",""variantId"":null}"
597,row,1,multiple_time_zones,,Has more than 1 time zone,"{""id"":""multiple_time_zones"",""name"":""Has more than 1 time zone"",""variantId"":null}"
597,row,2,coastline_length_over_x,4,"Has coastline, with length greater than 5,000 km","{""id"":""coastline_length_over_x"",""name"":""Has coastline, with length greater than 5,000 km"",""variantId"":4}"
597,col,0,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
597,col,1,nuclear_power,,Produces nuclear power,"{""id"":""nuclear_power"",""name"":""Produces nuclear power"",""variantId"":null}"
597,col,2,top_20_world_hertitage_sites,,Top 20 in number of World Heritage sites,"{""id"":""top_20_world_hertitage_sites"",""name"":""Top 20 in number of World Heritage sites"",""variantId"":null}"
598,row,0,touches_sahara,,Touches the Sahara Desert,"{""id"":""touches_sahara"",""name"":""Touches the Sahara Desert"",""variantId"":null}"
598,row,1,hdi_under_x,3,Human Development Index under 0.55,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.55"",""variantId"":3}"
598,row,2,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
598,col,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
598,col,1,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
598,col,2,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
599,row,0,color_on_flag,2,Flag with yellow,"{""id"":""color_on_flag"",""name"":""Flag with yellow"",""variantId"":2}"
599,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
599,row,2,borders_x_to_y,3,Borders 4-5 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 4-5 countries"",""variantId"":3}"
599,col,0,official_language,2,French is an official language,"{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}"
599,col,1,river_x_runs_through,2,Is part of the Danube River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Danube River system"",""variantId"":2}"
599,col,2,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
600,row,0,population_under_x,2,Population under 2 million,"{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2}"
600,row,1,gdp_per_capita_over_x,2,GDP per capita over $20k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $20k"",""variantId"":2}"
600,row,2,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
600,col,0,borders_x_to_y,0,Borders 1-2 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0}"
600,col,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
600,col,2,name_start_end_same_letter,,Starts and ends with the same letter,"{""id"":""name_start_end_same_letter"",""name"":""Starts and ends with the same letter"",""variantId"":null}"
601,row,0,olympic_medals_over_x,4,More than 50 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 50 Olympic medals"",""variantId"":4}"
601,row,1,coastline_on_x,0,Coastline on the Mediterranean Sea,"{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0}"
601,row,2,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
601,col,0,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
601,col,1,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
601,col,2,flag_has_coat_of_arms,,Flag with a coat of arms,"{""id"":""flag_has_coat_of_arms"",""name"":""Flag with a coat of arms"",""variantId"":null}"
602,row,0,hosted_f1,,Has hosted a Formula 1 Grand Prix,"{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null}"
602,row,1,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
602,row,2,capital_population_over_x,5,Capital city population over 2 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}"
602,col,0,gdp_per_capita_over_x,4,GDP per capita over $40k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $40k"",""variantId"":4}"
602,col,1,is_monarchy,,Is a monarchy,"{""id"":""is_monarchy"",""name"":""Is a monarchy"",""variantId"":null}"
602,col,2,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
603,row,0,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
603,row,1,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
603,row,2,coastline_on_x,3,Coastline on the Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}"
603,col,0,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
603,col,1,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
603,col,2,name_length,4,Name is 8 letters long,"{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}"
604,row,0,starting_letter,2,Starts with letter C,"{""id"":""starting_letter"",""name"":""Starts with letter C"",""variantId"":2}"
604,row,1,borders_x_to_y,1,Borders 2-3 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1}"
604,row,2,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
604,col,0,capital_population_over_x,4,Capital city population over 1 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}"
604,col,1,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
604,col,2,olympic_medals_over_x,1,More than 20 Olympic medals,"{""id"":""olympic_medals_over_x"",""name"":""More than 20 Olympic medals"",""variantId"":1}"
605,row,0,official_language,0,Arabic is an official language,"{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0}"
605,row,1,name_length,4,Name is 8 letters long,"{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}"
605,row,2,observes_dst,,Observes Daylight Savings Time,"{""id"":""observes_dst"",""name"":""Observes Daylight Savings Time"",""variantId"":null}"
605,col,0,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
605,col,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
605,col,2,cpi_under_x,2,Corruption Perceptions Index under 40,"{""id"":""cpi_under_x"",""name"":""Corruption Perceptions Index under 40"",""variantId"":2}"
606,row,0,50_plus_skyscrapers,,Has 50+ skyscrapers,"{""id"":""50_plus_skyscrapers"",""name"":""Has 50+ skyscrapers"",""variantId"":null}"
606,row,1,gdp_per_capita_over_x,3,GDP per capita over $30k,"{""id"":""gdp_per_capita_over_x"",""name"":""GDP per capita over $30k"",""variantId"":3}"
606,row,2,in_eu,,Member of the European Union,"{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null}"
606,col,0,hosted_world_cup,,Has hosted the Men's FIFA World Cup,"{""id"":""hosted_world_cup"",""name"":""Has hosted the Men's FIFA World Cup"",""variantId"":null}"
606,col,1,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
606,col,2,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
607,row,0,top_20_population_density,,Top 20 in population density,"{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null}"
607,row,1,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
607,row,2,capital_population_over_x,4,Capital city population over 1 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 1 million"",""variantId"":4}"
607,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
607,col,1,no_olympic_medals,,Has never won an Olympic medal,"{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}"
607,col,2,coastline_on_x,3,Coastline on the Atlantic Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Atlantic Ocean"",""variantId"":3}"
608,row,0,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
608,row,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
608,row,2,borders_x_to_y,0,Borders 1-2 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0}"
608,col,0,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
608,col,1,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
608,col,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
609,row,0,population_over_x,4,Population over 10 million,"{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}"
609,row,1,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
609,row,2,was_ussr,,Was part of the USSR,"{""id"":""was_ussr"",""name"":""Was part of the USSR"",""variantId"":null}"
609,col,0,ending_letter,6,Ends with letter N,"{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6}"
609,col,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
609,col,2,borders_x_to_y,2,Borders 3-4 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 3-4 countries"",""variantId"":2}"
610,row,0,co2_emissions_per_capita_over_x,5,CO₂ emissions per capita over 5 tCO₂/year,"{""id"":""co2_emissions_per_capita_over_x"",""name"":""CO₂ emissions per capita over 5 tCO₂/year"",""variantId"":5}"
610,row,1,flag_has_x_colors,2,Flag with only 4 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2}"
610,row,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
610,col,0,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
610,col,1,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
